"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","custom_design","page_layout","options_container","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gift_wrapping_available","color","status","visibility","tax_class_id","occasion","apparel_type","sleeve_length","fit","size","length","gender","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","price","special_price","weight","msrp","gift_wrapping_price","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","image_label","small_image_label","thumbnail_label","is_recurring","material","luggage_size","luggage_travel_style","bag_luggage_type","accessories_size","luggage_style","accessories_type","shoe_size","shoe_type","gendered","width","bedding_pattern","homeware_style","bed_bath_type","decor_type","home_decor_type","camera_type","camera_megapixels","electronic_type","cost","price_type","sku_type","weight_type","price_view","shipment_type","samples_title","links_title","links_purchased_separately","links_exist","format","books_music_type","author_artist","genre","style","necklace_length","jewelry_type","recurring_profile","pot_size","pot_material","pot_type","pot_manufacture","induction_cooker"
"admin","","Clothing","simple","","Pwb00132","0","Villa Bermuda Shorts","","","/p/w/pwb001a_3.jpg","/p/w/pwb001t_3.jpg","/p/w/pwb001t_3.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-830.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","32","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb0030","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","0","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb0032","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-826.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","2","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb0034","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-827.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","4","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb0036","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-828.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","6","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb0038","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-829.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","8","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00310","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-830.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","10","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00312","0","Cornelia Skirt","","","/p/w/pwb003a_1.jpg","/p/w/pwb003t_1.jpg","/p/w/pwb003t_1.jpg","","cornelia-skirt","cornelia-skirt-831.html","","No layout updates","Product Info Column","","No","","No","No","Grey","Enabled","Not Visible Individually","Taxable Goods","","Skirts","","","12","","Female","Cotton canvas a-line skirt with front button detail. 20"" length. Available in Grey. Imported. Cotton. Machine Wash, Dry clean for best results.","Durable yet stylish for around the world adventures.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cornelia Skirt","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00526","0","Grand Slim Straight Jean","","","/p/w/pwb005t_1.jpg","/p/w/pwb005t_1.jpg","/p/w/pwb005t_1.jpg","","grand-slim-straight-jean","grand-slim-straight-jean.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","26","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00527","0","Grand Slim Straight Jean","","","/p/w/pwb005t_2.jpg","/p/w/pwb005t_2.jpg","/p/w/pwb005t_2.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-827.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","27","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00528","0","Grand Slim Straight Jean","","","/p/w/pwb005t_3.jpg","/p/w/pwb005t_3.jpg","/p/w/pwb005t_3.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-828.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","28","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00529","0","Grand Slim Straight Jean","","","/p/w/pwb005t_4.jpg","/p/w/pwb005t_4.jpg","/p/w/pwb005t_4.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-829.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","29","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","32.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00530","0","Grand Slim Straight Jean","","","/p/w/pwb005t_5.jpg","/p/w/pwb005t_5.jpg","/p/w/pwb005t_5.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-830.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","30","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00531","0","Grand Slim Straight Jean","","","/p/w/pwb005t_6.jpg","/p/w/pwb005t_6.jpg","/p/w/pwb005t_6.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-831.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","31","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00532","0","Grand Slim Straight Jean","","","/p/w/pwb005t_7.jpg","/p/w/pwb005t_7.jpg","/p/w/pwb005t_7.jpg","","grand-slim-straight-jean","grand-slim-straight-jean-832.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Indigo","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Slim","32","","Female","Slim straight denim. Mid rise. 5 pockets, contrast stitching. Available in Indigo. Cotton. Machine wash.","A classic in denim, our over-dyed straight-cut jean easily dresses up or down.","","","","","","","","","225.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Grand Slim Straight Jean","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00626","0","Hester Ankle Pant","","","/p/w/pwb006a_1.jpg","/p/w/pwb006t_1.jpg","/p/w/pwb006t_1.jpg","","hester-ankle-pant","hester-ankle-pant.html","","No layout updates","Product Info Column","","No","","No","No","Ivory","Enabled","Not Visible Individually","Taxable Goods","","Pants","","","26","","Female","Crepe flat front straight leg trouser. Cropped ankle length. Side slit pockets and single rear welt pocket. Available in Ivory. Acetate/viscose. Dry clean.","Hester Pants are a sophisticated way to work the ankle length trend this season.","","","","","","","","","260.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Hester Ankle Pant","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00627","0","Hester Ankle Pant","","","/p/w/pwb006a_1.jpg","/p/w/pwb006t_1.jpg","/p/w/pwb006t_1.jpg","","hester-ankle-pant","hester-ankle-pant-828.html","","No layout updates","Product Info Column","","No","","No","No","Ivory","Enabled","Not Visible Individually","Taxable Goods","","Pants","","","27","","Female","Crepe flat front straight leg trouser. Cropped ankle length. Side slit pockets and single rear welt pocket. Available in Ivory. Acetate/viscose. Dry clean.","Hester Pants are a sophisticated way to work the ankle length trend this season.","","","","","","","","","260.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Hester Ankle Pant","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00628","0","Hester Ankle Pant","","","/p/w/pwb006a_1.jpg","/p/w/pwb006t_1.jpg","/p/w/pwb006t_1.jpg","","hester-ankle-pant","hester-ankle-pant-829.html","","No layout updates","Product Info Column","","No","","No","No","Ivory","Enabled","Not Visible Individually","Taxable Goods","","Pants","","","28","","Female","Crepe flat front straight leg trouser. Cropped ankle length. Side slit pockets and single rear welt pocket. Available in Ivory. Acetate/viscose. Dry clean.","Hester Pants are a sophisticated way to work the ankle length trend this season.","","","","","","","","","260.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Hester Ankle Pant","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
